ticker,lsa_00,lsa_01,lsa_02,lsa_03,lsa_04,lsa_05,lsa_06,lsa_07,lsa_08,lsa_09,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19,lsa_20,lsa_21,lsa_22,lsa_23,lsa_24,lsa_25,lsa_26,lsa_27,lsa_28,lsa_29,lsa_30,lsa_31,lsa_32,lsa_33,lsa_34,lsa_35,lsa_36,lsa_37,lsa_38,lsa_39,lsa_40,lsa_41,lsa_42,lsa_43,lsa_44,lsa_45,lsa_46,lsa_47,lsa_48,lsa_49
AFL,0.8072834148659203,-0.10639301405453963,0.14218674925975067,-0.04811894445604462,-0.23448946065988735,-0.010948940146973996,0.033637905753506656,0.006640359602929059,0.0704598275702999,-0.02147409499669496,-0.0028580939659740797,-0.002250425201661094,-0.12076453315882142,0.07496109802836451,0.11796274627120179,0.11797415112995967,-0.08611456796572257,-0.01915037605041727,0.02944515496200418,0.0088495627844334,0.04356414397322038,-0.028141996329793056,-0.0063146429565848995,0.04816691483839454,-0.016516314516369007,-0.03215084519932423,0.0007051028230759088,0.015675260573960702,-0.03604037594283133,0.02627679923871818,0.040657088246579993,0.0531040996991788,0.05270321548052215,0.013773637889861096,0.05716334687757103,0.014435373147933856,-0.03336046692394877,-0.03551950589567171,-0.0990678597947579,0.04208014334651011,-0.058395860085511,0.030273932816899312,-0.06089768546153701,0.008292483351843778,-0.021347538727311238,0.03475849052700581,0.07403156202301056,-0.07694908547329445,-0.008124447636923191,-0.06591844436796945
AFRM,0.8882936323151406,-0.04823021042634183,0.14762233752464748,-0.20361854825661366,0.041569349177471945,0.01729184404317473,-0.011697873676027808,0.007570482942739607,0.03592982953572592,0.03060843124060688,-0.07716316555042174,-0.06841694359007888,0.03445076019567372,-0.017397539139363167,-0.035534090205784644,-0.022267525084824692,-0.0038693821003265893,0.013603669880770481,-0.010047317332794917,0.004171677726964955,0.005820078152056503,0.0021068574386723677,-0.020867106580326294,0.027371160468424034,-0.002886397799407873,-0.057926190987803286,0.026252974527682105,-0.07678352864856568,0.035694648873933546,-0.0051645008091699435,-0.02289397614481395,-0.00830167936612233,-0.015592175314370545,0.023917863343517393,-0.009108168507514782,-0.045262686176768895,-0.00624557709479307,-0.0022083362755367323,0.011541574486155629,-0.07351845654966564,0.06213736394673189,-0.010024143108820298,-0.023138225128935895,-0.01878510951485668,0.0156908117039016,-0.002672728830351634,-0.026906401249403133,-0.016837832247343216,0.026689263377825095,-0.019484593362106867
AGEN,0.8107989035375093,0.5117951771532014,-0.005624620593119219,0.008361313578737045,-0.00968126316375115,-0.005665354078950155,0.04611429852130895,-0.0004350730926470245,0.006211280857084485,0.013600820337157512,0.030044394409483564,-0.024790276716071376,0.014045577401873847,-0.002144366631327567,-0.029125025827565584,0.021155267291236433,0.0030047252636114137,-0.016115814178607503,0.018901892137868925,-0.025509468551346854,0.009887997166892638,-0.0029726568007651635,0.005080140370072611,-0.004388668134852346,-0.011031891185983321,-0.020825901460250658,0.01960975322997768,0.010545953180215227,0.004865859622900216,0.005614344372334351,-0.04327306280219385,0.02543446114318967,-0.005439770020185352,-0.014542714073024236,0.022533453045926414,-0.015518226237842615,0.020745913681848062,-0.002354408043330123,-0.0039123555096151836,-0.02229717850465808,0.009973457368912406,0.00013562636932327315,-0.007888529804218983,-0.007167265524862852,-0.014308162330094994,0.008324044809125089,-0.00692085881799126,-0.0056255177650279,-0.009461307193561091,0.008113671145970423
AGFS,0.8799543361137261,0.001171964932368252,-0.08215581210313094,-0.04854487239757861,0.11741995794095438,-0.05762611639467292,-0.03263474283746733,-0.05770599149885495,-0.07381323686066149,0.06241083567051964,-0.008608213028366394,-0.07127136236088188,-0.047362109083889534,-0.006957824168957516,-0.05606650402143893,0.041301776535344774,-0.0426181829016092,0.06210640294990448,-0.025501639866056865,-0.020908148204509147,0.03987541090790259,-0.05018229448416757,-0.05715085536699494,0.061741962222804474,0.04315199347834152,-0.044580226957825306,-0.017113800370924023,0.05972434460579864,0.013290020816825752,-0.03896422506786529,-0.012822615235808276,0.00688146065799973,0.045298185695024584,-0.014025572051037447,-0.018058791467571042,-0.045818228847262034,-0.020988252440234587,-0.050591893047522464,0.011268908590091758,-0.02839402668964033,0.0008013551909898055,-0.007952066398285393,0.034496588530075506,-0.00737090696370634,-0.0183660511579374,0.00025755354293738027,0.013956039524795646,-0.03631820027834003,-0.02847883938621885,0.03715322655044863
AGFY,0.8926407363493999,-0.004850103545267534,0.007675632332651827,-0.10798938592573984,0.14776723103892572,-0.03893397038876516,-0.0013830561816654734,0.01913922491236109,0.0075396066502639155,0.004008236252162378,-0.03595346401710543,-0.07003051567444718,0.02480776651080374,0.024598486756396656,-0.05606522229798357,0.06111568231927381,-0.03011951748406922,0.07313309851230364,-0.07834402554793077,0.0009157177197469161,0.009726626705418174,-0.03787255387725848,-0.0039408324681560886,-0.093176090065612,0.001986467328960413,0.02446372986189531,-0.015777980703563507,0.045822686443023425,-0.02888011826452995,-0.02458664467514754,-0.021826543439014544,-0.0015595397861853846,0.008926075518954857,-0.021704291274671196,-0.012985552450190637,0.0008376170303458447,0.035303371143920924,-0.012575038184205946,-0.03054727654356786,-0.03704249128048954,0.02124487136384004,-0.02395536710233068,0.033862938186851196,0.031631999607487304,0.018797821825897478,-0.005813834639269591,-0.03744267729495663,0.009030234425641269,-0.07198719894660018,0.04361807910665311
AGIL,0.8904034493071382,-0.00824939752606102,0.07162957458617379,-0.2230815975615063,0.1113220527939624,-0.03245853049096862,0.01807553111194897,0.018953671582472423,-0.10091553865437414,-0.03149391744123139,-0.06270274598001385,-0.05255630105190353,-0.002090559431732983,-0.004501400004791058,-0.08770232482847033,0.027141769174023667,0.002868247125309525,0.021500240196942685,0.028458474382152186,-0.0028660438640524845,-0.016342901045459112,-0.05130789006181623,-0.004064500768468491,0.014867595969924492,-0.025770080848959008,-0.013983674980809623,-0.0193895743044211,0.017379963671700034,0.05673286424479788,-0.0023592937968546137,-0.005446231688500405,0.005304318719299524,-0.002344106340585483,-0.005010040020952733,0.029200896182871812,-0.05093928461312845,0.019635507895056453,-0.02843245695272095,-0.013406778649997111,-0.02055094581803138,0.0606108762387278,-0.041466973420822964,-0.011375834669700336,0.016265398266483877,0.03515781576635627,0.011435616605830526,-0.00144551581585166,-0.007023275331225277,-0.0162244042112538,-0.04779582297230009
AGIO,0.801716035073497,0.5275829924949497,0.009847490092468845,0.03585675157855877,-0.03179256203107135,0.027376969024757083,0.008421444780725394,0.0014716701842731584,0.01587828404648416,-0.023487219256386416,0.04816823417775832,-0.013795426943303284,0.012661029250600883,-0.021188235698167125,-0.0006993656124726652,-0.004769803018966885,0.027912803461176642,-0.04232019440034735,0.021302134028580375,-0.017826377876607277,-0.017805202246697696,0.001305108712171988,0.0010588623722073136,0.0036083699974970612,0.013594428860099907,-0.00014326277141232802,-0.01611984227679408,0.005805214717378458,-0.007585957600636734,0.015807600974322322,0.013566765112301472,-0.026958059986860603,-0.01632032628699367,0.004567234196876402,-0.006995027006523094,0.019720953132468355,1.6102475418351648e-05,0.004975441321666709,0.002377542943739803,-0.008495777067845699,-0.01527168034423867,0.009322957775919882,-0.005896832568103046,-0.008347566794143585,0.0011634868132896702,0.016788017492946006,0.007497956026084296,-0.020155556270626297,-0.00620944784599497,-0.01762256063551286
AGLE,0.8107861267539288,0.5314604341096834,0.0044610388168049115,-0.005488551297774183,0.0029146022215027806,0.0015591492782425827,0.030441061627568457,-0.006959021241748166,0.009187501873512525,0.00036538509999358175,0.026104037742626277,-0.02730548880790097,0.032295445508685405,-0.010518979920993033,-0.009300277523281414,0.023384652925143426,0.00983484454068307,-0.015240665154032922,0.02498430408795776,-0.005875335030636988,-0.012601023358513905,-0.003126591362111206,-0.0008711091983149517,0.012576231742675333,0.01906904976577864,-0.028860738734770318,-0.014209277807103217,-0.005201630116424017,-6.562666588517122e-05,0.023389841949872935,0.001860732721380025,0.012134598546293358,-0.024006316078626935,-0.0020472847639655418,0.002450393463719824,0.007056922771772138,0.0026820708117864926,-0.009690193446606571,-0.0073034445134110585,0.0038220533828505826,-0.0012521842712825955,-0.01325788949203939,0.0003865746734609877,-0.009091389268650114,-0.00973428738911359,0.0030810670679957673,-0.0052787960656703,0.015003697592539878,-0.005373632764156482,-0.009602471702707066
AGNC,0.7445610886360657,-0.09999698161936524,0.2903886871195557,-0.04249777062658604,-0.012986378677094974,-2.1658239603707455e-05,0.03900612579643498,-0.1577336169714585,0.09359577179924794,0.09263562768639799,0.06035317273726461,0.1690052950976285,-0.010308207931168292,-0.0032512792325180085,0.008990594998960436,0.03080215956275861,-0.07719350640406446,0.01975369438258491,0.08490524516791972,0.07357906898527575,0.07202784047408567,-0.10250793182498406,-0.1129791768591314,0.14019660442487042,0.015036320276384704,0.021303482689009647,0.04077796768687388,-0.02079918184694855,-0.06219492970556515,0.09939105756465637,0.06554264043052388,-0.10210163004460421,0.015641921158616977,-0.03024170951948055,-0.023586792817998137,0.028272282994275557,-0.11676456823619957,-0.02603617525827159,-0.09070557676010245,-0.07294525114025374,0.03602451855460773,0.0363318155243782,0.0958219123195787,0.09512354078292048,0.028973703966401268,-0.013153047706041643,-0.07214281517279099,-0.015582435814553361,-0.001920571740456799,0.0675636831584675
AGRI,0.844183424923269,0.04908497331096354,0.020056406714119363,-0.06677810768491883,0.1279911164282443,-0.11980532952576003,0.0037422783399791424,-0.019492406499166916,0.00032522651945538113,0.03996753587619736,0.06609520531494366,-0.0668059066177849,0.03978852484153114,0.09464785498479483,0.0013376293522043127,0.08321966434902786,-0.021046632533643046,0.13088749035181405,-0.04237559163808992,0.05337178562019671,0.04296198423913793,-0.07347321546769522,0.026252779352453567,-0.08490298929040027,-0.08841302935807596,0.06235368281704596,0.02904745374373687,-0.011211752862621143,0.016110515896048443,-0.0227066113116175,-0.04735132388015256,0.0714752776368061,0.05621291186581015,-0.027699140438841252,-0.02895507124114877,-0.06279415036004433,0.05430566007062207,0.04612906642241631,0.0009724466291902993,0.051603275691835815,0.013681622826452666,0.0157512911261257,0.015130802130291266,0.007567604048729395,-0.013856666560532051,-0.026035902404449807,-0.002034061201852162,-0.010574584303309703,-0.04824326752311741,0.009616684679791515
AGRX,0.8385285422520462,0.4175036769397689,0.03414290461971196,0.002235093897994369,0.04681405733465541,0.05412386332753076,-0.003281571270268562,-0.026132650618237347,0.027263844506063336,-0.006000915876620011,-0.043548526047650984,-0.05141021320441463,-0.01793773461488438,-0.02695757272166479,0.0023107490961430358,-0.01589783881067828,-0.03712361593016296,-0.0015417478072822274,-0.003298754534252943,0.025482351325639287,-0.017302605567160352,-0.012196416679106026,-0.00637313483563242,-0.02421034563620504,0.02556179264867801,0.010881716917456404,-0.03018107229944755,-0.010033878833921959,0.0015764042381620563,-0.056164556902491246,0.084259457896775,-0.06738230583544784,0.004596381768002386,-0.010564200809913764,-0.016401075056675457,0.03766660187792318,-0.023827473165908313,-0.0009467146853316078,0.033153255998100956,0.013505956871232187,-0.004442638090636262,-0.006155264771637392,-0.006537165357182319,-0.011363649338093201,0.028809539184955022,-0.01169939141629903,-0.018195705231074524,0.03555852185166529,-0.03680411139003214,-0.020921125217244964
AGTC,0.8070450922767338,0.5125562266670165,0.01506212725462792,0.01218069720273739,0.022214888869238072,0.025269635923619378,0.02141217157696938,0.014204540928426376,0.048946687985712285,-0.022735860177726577,0.037145228826423994,0.003245338093517528,0.020316847438656752,-0.02200270782420347,-0.04236676226372494,0.013695000690148002,0.03915464838981456,0.009993445474434716,-0.0055532166694629665,-0.0364117160834375,-0.009159228220236394,0.001356729940204935,-0.0041311794815589355,0.04015071428665834,0.029599002975286816,-0.03750194243136547,0.05690490258104064,5.023499674181855e-05,-0.02008112214782374,0.009672331074770672,-0.029243741880342924,-0.005417423556189134,-0.001336307527848461,0.021983740283909568,0.021288872321809583,0.025655902778320677,0.01669147575295808,0.04856074674736994,0.015824098915769087,0.006241911633139294,0.029995443606013524,0.0011319455057685899,-0.011265014303022493,0.013430520959480096,0.019102776190449818,0.006982952100964418,-0.010377391566713485,-0.02128751498163878,0.010093138043053328,0.002617171178273434
AGYS,0.807697928570287,-0.1200801608517865,-0.1275220461219213,-0.14769968083160698,0.050598747101452936,0.07846511921701937,-0.05364942617421022,-0.05922486068743102,0.07108187030493095,-0.06308916790633798,0.0494004379953739,-0.054134089743079636,0.10512304749771303,0.057495855874234045,0.08269268024032252,0.007815025673527373,0.07040651840924461,0.13418122960833934,-0.04799772631219764,-0.04598001091777723,0.02371773760262317,0.09828193808996882,-0.07784781657252166,0.0028000503296343494,-0.007001071086329996,-0.026619422307424933,-0.04752959059785563,0.06406046366646773,-0.04384914590998701,-0.028775442533486507,0.10481686376153179,0.05892574720900734,-0.008607167443494854,-0.061504205057072776,0.007338279297659876,0.0740480171140794,0.09485021291784763,-0.12159735877815486,-0.05336296737145951,-0.03538491808944608,-0.017815974330817476,-0.08509905320144562,-0.011959299607453327,-0.00042517209067134167,-0.05393825669290225,0.018947706112429914,-0.07970878169079836,0.030603582031317616,0.02433326649317223,0.01122005019841232
AHCO,0.8747865258435893,0.06684221253144096,0.09205378690607491,0.006506191023275409,0.11692785984909848,0.07391879519488861,-0.022285508654033306,-0.06070535158686188,-0.0944137151244982,-0.11031187690700073,-0.18453490394782499,0.037652805754227824,-0.07446221403995819,-0.01751733820433655,0.014015261014943433,-0.09501961827294979,-0.03985289442920475,0.006312096782294543,-0.05483292550300548,0.0363370405747453,-0.027067282097944734,0.045903545248207625,0.03861748040749904,-0.019044335904667777,-0.006794479918529443,-0.04017500065593094,0.022036268321466462,0.004279191628328122,0.01086993285228292,0.017989035607758087,0.053157666578632454,0.011555103883100139,0.005736803322864881,0.0006442213109124047,0.009556014004316498,0.020809587619266327,-0.020280916220437546,0.025198997397798364,-0.03886697988988938,0.04610027954429034,0.060722149261902184,-0.03243878291909995,-0.032231811635156184,-0.018729008767563365,0.04163445097309243,0.015237787730994306,0.012537897103177542,-0.03911485829252392,-0.039070624708123156,-0.00373976404348158
AHPI,0.7674261882689961,0.016356936006309886,-0.1263698390040633,0.11666168851186456,0.044390161165388485,0.042363426177373195,-0.10389031666155343,-0.15955969047859217,0.16614410980438205,-0.0976059145758546,-0.17754009556471723,0.006156898193419877,-0.02211288650292687,0.13725677249216112,0.08577581415835046,0.014520851261342437,-0.05611781544909235,0.12792970725918135,0.02575528297834631,-0.02171392592435142,-0.006323071896202511,0.04061972413048489,-0.0567380318412493,0.029834549337293605,0.01801254161880201,-0.009320858483763364,-0.1371221497475088,0.05312228612670725,0.047626634205351195,-0.017949873778054324,-0.09883093738678142,-0.03564524156937032,-0.070878291765563,0.015705399147754096,0.06370651549925324,-0.04064368910515636,-0.06060466777207028,0.06986509356180855,-0.01812950193855236,-0.033130934586783345,0.047630851519229966,-0.03078627611827766,0.04792834717656682,-0.10318642255581813,0.006990703463174085,-0.01902534414990789,-0.1336283629871409,-0.04700762936797905,0.011868212726608629,0.04263017433475472
AIG,0.8921363814386686,-0.074265598279159,0.2281667290559929,-0.046527904150781424,-0.1450891227832409,-0.062259911838299105,-0.0324823540611616,0.03085873496647114,-0.03670667171719999,0.06378678687981425,-0.03699282694210254,0.00905076987779584,-0.015232771077240128,-0.08246171801839282,0.047499921171537354,0.08321029322826513,0.0010833666778323446,-0.021880957270985206,0.022837620172166638,0.016986872437936156,-0.020703680627957237,0.07554170126152608,-0.009339196727256121,0.02162387377320176,0.026771206649895123,-0.011588681686224862,0.02353124767732219,0.024761493833206916,-0.000723758889904399,-0.009510006000202333,-0.031727336487185995,-0.0018804777868390984,0.04235418445490606,-0.008274500624139113,0.03952000964142556,0.029091816583742457,0.03770652559086532,0.013189523798394621,-0.01112156379943535,0.02021693072080913,-0.017257048896733358,-0.01050398955862802,-0.012453783681664748,0.00565881527758575,-0.006442174565151325,0.016183287366187474,-0.007179465633867545,0.007260871320785068,0.00939431465197736,-0.010817575830706482
AIHS,0.8643127613895462,-0.010979457578802344,0.1274221982585824,-0.14207030577091465,0.09756705353909763,-0.01839186927036376,0.009433485308935249,0.008632849202029965,0.0043762589505350795,0.09270732978621785,-0.05078823861624185,-0.07219992775624717,0.011882092080472677,0.03631981100677839,-0.018026642525455595,0.025254074426104906,-0.018049542660060015,0.035665712785503186,0.03815132870927644,0.062255672856001996,0.035960641256205135,0.050166331981321,0.058351644549226526,-0.04246194638296183,-0.0565350333276764,0.027335971564863917,-0.004417578876259139,-0.044093003449714605,-0.033500383488483935,-0.06429762319986826,0.01655193403818863,0.06411213783226344,-0.06874413321713407,0.1044055047204877,-0.07391918552113347,0.013696242616637027,0.04536719686618961,0.0009784435648635048,-0.011615406766187457,0.0014419524742216925,-0.01641323841014579,0.035806759417412216,-0.06840234309917985,0.08532109232507361,0.02923821988863761,-0.038550512015056264,-0.005895759425819656,-0.02525937741995934,0.0022342595408022074,0.016950004784903418
AIKI,0.7073712985586038,0.5187991274755935,0.02425293471429953,0.03385334360055362,0.016370075158514442,-0.011099643391848988,0.030687352588708028,-0.06300159117851743,0.05422865966101244,-0.057453680612868256,0.09138719137983588,-0.04952398613122988,0.01565335428502343,0.05808494398227645,-0.027255568176984015,0.028755011801906018,-0.050209975718765905,0.04983641816624193,-0.001905184140376923,-0.008657338662211574,0.06440185364440798,-0.08142040687229947,0.03382265964796857,-0.028931132362589908,-0.02475304888077394,0.04986486161012594,0.028146058765395634,-0.009260586640857974,0.014299507332935007,-0.010017092120343435,0.13460290643116754,-0.0355091896893545,0.030135006230560677,0.03469278950170753,-0.018242178927825467,0.032417487954912116,-0.03143729015526934,0.001504897968687868,-0.035859099825824865,0.0885403581395687,-0.036004910918209704,0.015858445420461227,-0.07713400275913986,-0.04243664131017796,-0.005028949794570543,-0.0367245790468179,-0.015031003938973539,0.030295346690655495,0.07299469224924497,0.031169086741540914
AIMC,0.8917500130799022,-0.08879061000852864,-0.12220204423827412,0.027586300436838365,0.06054480622833981,-0.08983758301358513,0.005732055894320087,-0.010601484353248723,0.01277549124088996,0.04265876390260581,-0.08048301925424578,0.00867191878571906,-0.07336939537519731,0.042645291391833505,-0.05272861325414686,0.03397624365579063,-0.004226185052906659,-0.010777195571913947,0.02460556692697638,-0.07593266111834014,0.01313260876917762,-0.0933502677628388,-0.024046980230563335,0.028386820963931577,-0.02730289466884857,0.02708292674131161,-0.0037789060147213637,-0.03426242667504806,-0.026072567468855137,0.0030512159162597906,0.00686895777182066,-0.010664791412273625,-0.0350332273700942,-0.027708265916952312,0.013085394303133912,0.01238824343451346,-0.042282451828542685,-0.018833659420048353,0.004840495370609989,0.022568443572397155,-0.025997795218049242,0.03119928664680114,-0.022072248334371436,-0.02326598196905819,0.01613782953429541,0.02385280466886688,0.013322251893249225,-0.00460557886520933,-0.009067652084986756,-0.036815471567613764
AIP,0.8885218673467898,0.029529027064345053,-0.06761017158858845,-0.20354085735141894,0.09612990736974658,-0.12205822734956903,0.05001058455401604,0.02971181707402754,0.005141532767212806,0.0637947810396768,-0.014224507068647056,-0.0036397879387515216,0.0035088513376978843,-0.042176262566902885,0.02101952576759665,0.029201840407331283,0.0022376432132378446,-0.007548852118803909,0.026997772224735393,0.02960147460306632,0.004740977279007831,0.07270793075679659,0.02032478749893374,-0.051634510372738994,-0.015562621703767179,0.014494424150739179,0.04372161964574374,-0.004966941877407049,-0.0163257365073306,0.057957092431778746,0.050207303190191635,-0.0013971752297484456,-0.016134631509934348,-0.02876624940395552,-0.004884574165441147,-0.07154193447819787,0.019345749324311157,0.012717928325530757,-0.018173825172079567,0.02969489146066119,-0.03418396672833706,0.019448410959572143,0.03033649123601582,0.007026523326901726,-0.021008259389114887,-0.02709065457798108,0.04784944285342404,0.011271574195460612,-0.01718424765203673,0.00927199417531448
AIRG,0.8806322401932569,-0.0037403760922829167,-0.1304364190384661,-0.1576348118591509,0.1083902036956935,-0.10030160260805523,0.04703788791115602,-0.05246977864270261,0.08231964580250135,0.0760591692706556,-0.01337955887465417,-0.03151078894041081,-0.019385386731964733,-0.0762535255840859,-6.154388439524416e-05,-0.005172565464552607,0.0018306602050381384,-0.03384408852804665,-0.058022151869477116,0.0017230117820051212,0.04045473746894282,0.02335746033722303,-0.006403074263149369,-0.02140179308692539,-0.025651507571972793,-0.025235485085002514,-0.0161541727632918,0.002509845920562464,0.01954155805285665,0.04746978863678984,0.04590757798457169,-0.012029964959069326,-0.01907246718263163,-0.008053638504949738,0.07379374057227106,0.011293096114353612,-0.0062410675172074595,0.010934750787034967,0.010431049340970156,-0.04709509292253348,-0.024533195125846934,-0.03816560952006447,0.004334437558342545,-0.0011993884822303989,-0.008352535549037457,-0.021236886537576452,-0.016712161084602307,0.017491371220516222,-0.053639076910347826,0.0228268048924545
AIRS,0.8804826552512419,0.09283735555761465,0.04139525355390966,-0.1240859849707794,0.0906674444993233,0.06487089101217595,0.05976209592889973,-0.040565673233700576,-0.08341483395640885,-0.025788326808562616,-0.11644107675662833,-0.009816001522489426,-0.07114079038370895,-0.012682660425321329,-0.04089743566290461,-0.008633857285606568,-0.04276909798906558,0.0231028241158893,-0.02291439006320451,-0.0358621114074649,0.009056709164752813,0.0022036620368287773,0.006226162890203092,0.01854009587589571,-0.012625118877396542,-5.042876968252636e-05,0.0409150232436485,0.029181826108455673,0.04519083095241076,-0.003192265280259169,-0.02173906656587262,-0.028625390621852088,-0.037560539599924184,-0.01764351197780769,-0.021310746964833698,-0.05254464160573277,-0.035453040431392066,-0.013032031261429504,-0.042508562114775224,-0.008662913723069456,0.016967943996520834,-0.004377531880194745,0.03686796939548321,-0.036278832911037964,-0.018789218119369032,-0.04992585070423112,0.05770312986654432,-0.02503785495087276,-0.040030503545896386,-0.05423821777383471
AIRT,0.8154023426873771,-0.1173652838233949,0.05765523638765091,0.03138895455966348,0.08353164201554052,0.0021633020014195856,0.07612893951097609,-0.13862001280900654,-0.049516963147773506,-0.09781214239692125,-0.09327586081011986,0.0005315288152068463,0.0005122008753098237,0.12869757532325113,0.016945885196121502,0.0346504590168155,0.04954833711536906,-0.058403610821364804,0.14684358431732067,0.010658571332099373,0.20512134881286237,0.05213314609201493,0.05973630218209959,0.005008872382072949,0.08139842535617677,-0.06666970654286161,-0.04119296893080136,-0.019208359301669753,-0.042389863035462355,0.011335957229548733,-0.03485051050085105,0.041895861548374054,-0.03663213701515401,0.07330594294395286,0.03542328889507329,-0.0047043058657584465,-0.00144674937945951,0.04799303987669022,-0.018146420476233865,0.024812728114437667,-0.00902225799444327,-0.048428164731642985,0.0023592371147701996,0.04402075445177135,0.046062370460352,-0.05896674660471073,0.009799306759129954,0.0022325812422784954,0.08710106736940322,-0.024514266545661953
AIZ,0.8845057931690076,-0.12302657294381568,0.12440138804389159,-0.07590189691778003,-0.10181419071138866,-0.021823430977866137,-0.03194820461794752,-0.0020177090369788756,-0.001082783118624684,0.03701482930097165,-0.0038542185895358524,0.01588193437667311,-0.05261896710600204,-0.07992630498035838,0.04601673427663059,0.10966777713733165,-0.008440984200399272,-0.0605537841900266,0.010624275154400706,-0.03472876388946616,0.0072711477501291874,0.03819516347291003,0.04646641160273039,-0.04645814753653954,0.026861349197363833,-0.01865987706712577,-0.015542332659515367,-0.03486579311519742,0.047513030629316125,0.01198201193915763,0.04124612725973303,0.017479119988902878,-0.010419414485288712,0.0075787350454830415,-0.006746913403136637,-0.019678888735775706,-0.03564380859111227,0.011068719184147239,0.0372190367297696,-0.014854787191648974,-0.024348931136263414,-0.010043786846802962,-0.0017523034475358586,-0.030469715309676626,-0.029572076946402338,-0.01771573490477241,-0.03605685560475132,0.05421101938695963,0.013508128744797414,0.02108880413893746
AJG,0.8942401926831146,-0.10774020558399046,0.11916507653015311,-0.023278276089547568,-0.020107093846332344,-0.04001312961514094,-0.012707389301189876,0.02652153820682025,-0.04746839465680595,-0.06636676478656896,-0.012742661381890865,0.0038850579165494335,-0.013577628986115847,-0.05378867369222026,0.010275843367599376,0.10233698586557162,0.005321096221072429,-0.05141605346468052,0.05712683539157422,-0.007878587829507564,-0.05573910456404656,-0.014489393926844398,-0.012577850475464787,-0.06079716176255396,-0.006966172701114459,0.049525815644404406,-0.004497690755374139,-0.01710592407456744,0.05348093764990646,-0.08517402442171615,-0.05273645739144244,0.049802972783207985,0.008492049661387143,-0.01778786373846512,-0.008146984194226659,0.00018301359864642116,0.0005774750837184915,-0.01930099466871962,0.0015025939142155537,-0.03613472617884185,-0.0002655220047356391,-0.006374976432206431,-0.009347997454182438,-0.02829322878843505,0.025722485263381875,-0.035417911872208774,0.004693057709408608,0.09236474434735731,0.009057042069528818,0.012333366601686267
AKAM,0.8813280210946898,-0.10456711361451075,-0.05223139923331229,-0.14061564537345603,0.09007169171578264,-0.0014897897541893902,-0.040815644121987765,0.01450165636045667,-0.09170425032517338,-0.08831005045370349,0.06783950531706656,-0.017601549873690142,0.03255797593172887,-0.07618553241369377,0.008967328125508297,-0.08328671666649,0.002686882890652727,0.0007271405625093757,0.005991731130047724,-0.017631808532419448,-0.015534506388898429,0.005480088214467172,-0.012981042590297153,0.007126377588681354,0.016897627615940054,0.019831494209475515,-0.023005252104612125,0.014735788111465009,0.004991806863703355,0.005082001684396451,0.006067803926302998,0.04283065940247957,0.06499770957104858,-0.007280921521979915,-0.0317487029998383,0.014038969601542505,-0.03135106187992506,-0.05706901633955625,-0.024714173975967854,0.018772196075250352,-0.010474740038656491,0.004930987381275863,-0.02156488809417192,-0.004610347291452403,-0.015309435865338838,0.017762379367771624,0.04917258938974698,-0.0030704099632496997,0.001363129320393272,0.026939484975275676
AKBA,0.8307430932197322,0.48080641640898175,0.029221062567640173,0.0076523879954619855,-0.050147280333589485,0.03139585365080273,0.021538274802602148,0.05116686755852968,-0.015503044021872778,0.05154960717663629,-0.03276403662424131,-0.006729739836610082,0.006602275166532565,0.007085433870264058,-0.009549700898024423,0.018702317530271236,0.03795603438730483,-0.0474589621508532,0.015159459306474336,0.0169488088046991,-0.013471335904669823,-0.002473162570786642,0.013244050122026235,0.001676372312309639,0.02560844295826579,0.01601547789823483,-0.05516063247749906,0.025506500202438002,-0.0004336267481324853,0.0053977250576992195,0.018896637376726384,-0.024529378975458142,-0.03162634075382858,-0.009545456454390821,0.007194092124711377,-0.005259133696674999,0.02359199101518231,-0.024449589690071875,0.0035058313266377204,-0.005185479755344998,0.0034511784642221608,0.010291025381370217,0.0022091075642960115,0.013245196887769416,0.010830670225645003,0.012701201920438714,-0.004683943328154605,-0.01832485798408347,-0.012211728524453756,-0.01220466310472977
AKRO,0.7723539505772771,0.3985492234887544,0.09064754375092712,0.07408176788352325,0.050373015693070705,-0.03601342547645167,-0.12998654391214978,0.07075337629732419,0.07198391713859587,-0.08019528637018286,0.03448435136669226,-0.04085504618604903,0.03724987173742376,0.031473461422923635,0.03763352411229812,0.0024284336215696675,0.03735111037005789,-0.026498022063895336,-0.04360370251801619,0.12636758744195678,-0.08056428865603342,0.05539990806259021,-0.010886499742568364,0.05574790550492692,-0.0446895469242617,-0.08531779497256241,0.004966646949084718,0.0005142759649163658,-0.07223261724950283,0.06661513395641276,-0.003427210459037093,0.03505295924612425,-0.0011463767231935614,-0.026378353672870166,0.016611432582222863,-0.02883235134574111,-0.02149435843129958,-0.013957515827258404,0.028965696066553047,0.044328087616854014,0.011143740084752317,-0.005355471943891033,0.018243730556661,-0.056216475948216015,-0.09847618627129211,0.025967723982316525,-0.062481052469044916,0.08546658954818818,0.016675746259217368,-0.04278956701135451
